"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2004","2004",644.813,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2004-Q2","T2-2004",643.551,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2004-Q1","T1-2004",629.753,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2004-Q4","T4-2004",648.543,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2004-Q3","T3-2004",657.407,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2005","2005",570.355,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2005-Q1","T1-2005",588.84,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2005-Q2","T2-2005",575.838,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2005-Q4","T4-2005",554.958,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2005-Q3","T3-2005",561.784,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2006","2006",513.223,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2006-Q2","T2-2006",521.033,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2006-Q1","T1-2006",501.99,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2006-Q4","T4-2006",499.874,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2006-Q3","T3-2006",529.996,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2007","2007",453.739,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2007-Q1","T1-2007",450.821,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2007-Q2","T2-2007",454.957,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2007-Q4","T4-2007",445.941,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2007-Q3","T3-2007",463.237,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2008","2008",406.864,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2008-Q2","T2-2008",415.752,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2008-Q1","T1-2008",409.619,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2008-Q4","T4-2008",384.693,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2008-Q3","T3-2008",417.393,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2009","2009",359.145,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2009-Q1","T1-2009",367.043,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2009-Q2","T2-2009",371.202,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2009-Q4","T4-2009",333.652,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2009-Q3","T3-2009",364.684,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2010","2010",316.321,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2010-Q2","T2-2010",333.233,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2010-Q1","T1-2010",316.702,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2010-Q4","T4-2010",294.495,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2010-Q3","T3-2010",320.855,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2011","2011",292.954,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2011-Q1","T1-2011",312.965,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2011-Q2","T2-2011",290.461,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2011-Q4","T4-2011",293.676,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2011-Q3","T3-2011",274.716,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2012","2012",267.912,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2012-Q2","T2-2012",266.598,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2012-Q1","T1-2012",284.915,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2012-Q4","T4-2012",268.789,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2012-Q3","T3-2012",251.345,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2013","2013",236.127,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2013-Q1","T1-2013",244.001,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2013-Q2","T2-2013",222.953,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2013-Q4","T4-2013",243.277,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2013-Q3","T3-2013",234.277,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2014","2014",211.304,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2014-Q2","T2-2014",222.298,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2014-Q1","T1-2014",210.227,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2014-Q4","T4-2014",204.581,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2014-Q3","T3-2014",208.108,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2015","2015",185.611,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2015-Q1","T1-2015",187.781,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2015-Q2","T2-2015",187.602,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2015-Q4","T4-2015",168.713,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2015-Q3","T3-2015",198.346,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016","2016",178.748,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016-Q2","T2-2016",169.629,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016-Q1","T1-2016",167.842,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016-Q4","T4-2016",185.219,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016-Q3","T3-2016",192.302,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017","2017",173.285,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017-Q1","T1-2017",162.13,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017-Q2","T2-2017",174.726,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017-Q4","T4-2017",180.566,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017-Q3","T3-2017",175.719,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018","2018",155.187,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q2","T2-2018",164.905,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q1","T1-2018",157.809,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q4","T4-2018",150.395,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2018-Q3","T3-2018",147.641,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019","2019",136.47,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q1","T1-2019",135.433,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q2","T2-2019",138.108,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q4","T4-2019",134.172,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2019-Q3","T3-2019",138.166,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020","2020",119.512,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q2","T2-2020",119.903,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q1","T1-2020",113.393,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q3","T3-2020",128.346,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2020-Q4","T4-2020",116.404,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2004","2004",2273.683,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2004-Q2","T2-2004",2290.217,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2004-Q1","T1-2004",2220.711,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2004-Q4","T4-2004",2260.109,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2004-Q3","T3-2004",2323.696,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2005","2005",2175.81,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2005-Q1","T1-2005",2171.791,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2005-Q2","T2-2005",2211.89,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2005-Q4","T4-2005",2154.684,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2005-Q3","T3-2005",2164.876,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2006","2006",2176.086,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2006-Q2","T2-2006",2230.841,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2006-Q1","T1-2006",2141.233,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2006-Q4","T4-2006",2147.675,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2006-Q3","T3-2006",2184.594,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2007","2007",2179.127,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2007-Q1","T1-2007",2157.75,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2007-Q2","T2-2007",2180.18,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2007-Q4","T4-2007",2168.848,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2007-Q3","T3-2007",2209.73,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2008","2008",2132.325,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2008-Q2","T2-2008",2179.608,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2008-Q1","T1-2008",2117.582,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2008-Q4","T4-2008",2086.05,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2008-Q3","T3-2008",2146.059,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2009","2009",2045.218,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2009-Q1","T1-2009",2043.733,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2009-Q2","T2-2009",2093.621,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2009-Q4","T4-2009",2028.227,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2009-Q3","T3-2009",2015.291,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2010","2010",1979.73,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2010-Q2","T2-2010",2009.988,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2010-Q1","T1-2010",2012.322,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2010-Q4","T4-2010",1936.816,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2010-Q3","T3-2010",1959.793,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2011","2011",1943.416,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2011-Q1","T1-2011",1926.74,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2011-Q2","T2-2011",1948.653,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2011-Q4","T4-2011",1923.845,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2011-Q3","T3-2011",1974.426,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2012","2012",1923.488,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2012-Q2","T2-2012",1965.278,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2012-Q1","T1-2012",1884.558,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2012-Q4","T4-2012",1890.321,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2012-Q3","T3-2012",1953.794,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2013","2013",1868.244,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2013-Q1","T1-2013",1869.729,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2013-Q2","T2-2013",1877.74,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2013-Q4","T4-2013",1857.279,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2013-Q3","T3-2013",1868.229,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2014","2014",1796.816,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2014-Q2","T2-2014",1777.287,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2014-Q1","T1-2014",1782.736,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2014-Q4","T4-2014",1776.609,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2014-Q3","T3-2014",1850.632,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2015","2015",1806.045,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2015-Q1","T1-2015",1765.046,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2015-Q2","T2-2015",1839.955,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2015-Q4","T4-2015",1761.142,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2015-Q3","T3-2015",1858.039,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2016","2016",1793.261,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2016-Q2","T2-2016",1805.275,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2016-Q1","T1-2016",1742.609,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2016-Q4","T4-2016",1773.623,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2016-Q3","T3-2016",1851.54,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2017","2017",1740.544,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2017-Q1","T1-2017",1726.863,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2017-Q2","T2-2017",1767.319,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2017-Q4","T4-2017",1714.959,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2017-Q3","T3-2017",1753.036,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2018","2018",1745.043,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2018-Q2","T2-2018",1817.259,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2018-Q1","T1-2018",1698.956,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2018-Q4","T4-2018",1730.832,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2018-Q3","T3-2018",1733.124,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019","2019",1709.507,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019-Q1","T1-2019",1671.827,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019-Q2","T2-2019",1730.977,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019-Q4","T4-2019",1696.378,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2019-Q3","T3-2019",1738.848,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020","2020",1629.985,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020-Q2","T2-2020",1635.763,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020-Q1","T1-2020",1629.31,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020-Q3","T3-2020",1673.953,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","ITL","italiano-a","2020-Q4","T4-2020",1580.913,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2004","2004",4035.535,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2004-Q2","T2-2004",4030.377,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2004-Q1","T1-2004",4023.423,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2004-Q4","T4-2004",4071.71,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2004-Q3","T3-2004",4016.63,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2005","2005",4059.75,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2005-Q1","T1-2005",4046.435,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2005-Q2","T2-2005",4106.33,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2005-Q4","T4-2005",4060.027,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2005-Q3","T3-2005",4026.209,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2006","2006",4145.574,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2006-Q2","T2-2006",4158.341,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2006-Q1","T1-2006",4123.688,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2006-Q4","T4-2006",4177.026,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2006-Q3","T3-2006",4123.239,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2007","2007",4113.76,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2007-Q1","T1-2007",4094.893,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2007-Q2","T2-2007",4128.243,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2007-Q4","T4-2007",4105.166,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2007-Q3","T3-2007",4126.739,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2008","2008",4132.232,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2008-Q2","T2-2008",4155.173,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","ITL","italiano-a","2008-Q1","T1-2008",4113.318,,
